gene,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000261242.1,CTD-2302E22.4,8.863193377,8.426838021,9.041297604,0.091753688,0.269044056,0.341035925,0.733076537,0.846970122
ENSG00000049239.8,H6PD,982.0536804,816.2432284,1049.731416,-0.044820717,0.131459552,-0.340946824,0.733143614,0.846981107
ENSG00000058453.12,CROCC,1384.682827,1310.872971,1414.809299,0.04732643,0.138904093,0.340713,0.733319651,0.847044388
ENSG00000075218.14,GTSE1,10.54502446,10.26084398,10.6610165,0.092424539,0.271363055,0.340593671,0.733409494,0.847044388
ENSG00000103044.6,HAS3,67.37408106,64.43680691,68.57296848,0.053164307,0.156078481,0.340625475,0.733385549,0.847044388
ENSG00000141161.7,UNC45B,1.379634693,1.636021982,1.27498682,0.166403476,0.488387426,0.34072023,0.733314208,0.847044388
ENSG00000164983.6,TMEM65,1153.602189,1228.060969,1123.21085,-0.052711696,0.154709657,-0.340713676,0.733319142,0.847044388
ENSG00000234091.1,RP11-353M9.1,1.235342943,0.991391424,1.334914992,-0.156097434,0.458278796,-0.340616749,0.733392119,0.847044388
ENSG00000240875.1,LINC00886,34.31978563,32.96456602,34.87293649,0.075006405,0.220134196,0.340730367,0.733306575,0.847044388
ENSG00000134297.6,PLEKHA8P1,31.37485879,31.96977478,31.13203594,0.05832798,0.171303991,0.340493995,0.733484544,0.84707155
ENSG00000225647.1,AC005487.2,2.52851864,2.329420864,2.609783038,0.1450905,0.42613225,0.340482326,0.73349333,0.84707155
ENSG00000072803.13,FBXW11,3753.172631,3813.133273,3728.698899,0.026938948,0.079161679,0.340302894,0.733628438,0.847181875
ENSG00000164109.8,MAD2L1,166.5617827,160.149363,169.1790968,0.056521827,0.166106152,0.340275338,0.733649188,0.847181875
ENSG00000200066.1,Y_RNA,1.220978649,1.090492244,1.274238406,-0.154152857,0.453155113,-0.340176801,0.733723388,0.847232724
ENSG00000167261.9,DPEP2,39.46324481,44.11989604,37.56257083,0.077998667,0.229388524,0.340028634,0.733834964,0.847257066
ENSG00000229438.1,NA,2.930392837,3.171753484,2.831878288,0.141535614,0.416204137,0.340062968,0.733809108,0.847257066
ENSG00000245888.2,CTD-3203P2.2,8.432545638,6.938921386,9.04218819,-0.096878506,0.284903914,-0.340039226,0.733826988,0.847257066
ENSG00000267100.1,ILF3-AS1,960.9332864,1056.198913,922.0493573,0.044159257,0.129894974,0.339961241,0.733885717,0.847280834
ENSG00000185477.3,GPRIN3,56.47571919,56.94930466,56.28241899,0.1086939,0.319780378,0.339901719,0.733930542,0.847297758
ENSG00000268038.1,AC011516.2,106.711161,107.7173605,106.3004674,0.088922103,0.261642108,0.339861592,0.733960762,0.847297819
ENSG00000204754.3,CTC-281M20.1,1.766973755,1.983076095,1.678768717,0.147831943,0.435048167,0.339805922,0.734002688,0.847311393
ENSG00000233469.1,ST6GALNAC4P1,7.382844164,6.245226069,7.847178081,0.11480275,0.337996981,0.339656141,0.734115494,0.847406785
ENSG00000146592.12,CREB5,1223.159189,1078.011936,1282.402966,-0.083308,0.245409776,-0.339464881,0.734259549,0.847503409
ENSG00000261742.1,LINC00922,1.149733924,1.240007108,1.112887726,-0.163917033,0.482817389,-0.339501096,0.734232272,0.847503409
ENSG00000250091.2,DNAH10OS,331.5044068,308.2713254,340.9872972,0.059833355,0.17638512,0.339219971,0.734444026,0.847681502
ENSG00000147650.7,LRP12,737.1303892,692.1921552,755.4725256,-0.040588254,0.119728244,-0.339003169,0.734607343,0.847771874
ENSG00000152270.4,PDE3B,259.3791206,259.6126088,259.2838194,0.071774522,0.211707196,0.339027312,0.734589155,0.847771874
ENSG00000157933.9,SKI,2829.400479,2553.760658,2941.906528,-0.056500636,0.166670596,-0.338995823,0.734612877,0.847771874
ENSG00000172318.3,B3GALT1,63.01588459,58.08509186,65.02845306,-0.095052167,0.280440229,-0.338939131,0.734655585,0.847786328
ENSG00000074964.12,ARHGEF10L,1411.395472,1280.561614,1464.797047,-0.059507982,0.175613359,-0.338857943,0.734716748,0.847822075
ENSG00000271341.1,RP11-474P12.5,819.6828496,863.3720661,801.8505164,0.055311931,0.163268276,0.338779414,0.73477591,0.847855511
ENSG00000101224.13,CDC25B,1993.829001,1946.626742,2013.09523,-0.038868213,0.114802133,-0.338566988,0.734935955,0.847966297
ENSG00000226883.1,RP4-782L23.2,1.70887514,1.487163703,1.799369605,-0.145017597,0.42828766,-0.338598587,0.734912147,0.847966297
ENSG00000265996.1,MIR3671,13.78873926,13.73117664,13.81223421,-0.098642845,0.29138431,-0.338531767,0.734962492,0.847966297
ENSG00000219222.1,RP11-480N24.3,7.383028595,6.293859355,7.827587468,-0.106180382,0.31370282,-0.338474427,0.735005695,0.847981309
ENSG00000226985.1,RP11-142G7.2,3.275604558,2.923735342,3.419224645,0.120772775,0.356877933,0.338414801,0.735050622,0.847998309
ENSG00000253368.3,TRNP1,1453.746365,1565.755114,1408.028508,0.056274714,0.166314503,0.33836324,0.735089472,0.848008297
ENSG00000025796.9,SEC63,2386.871719,2414.052439,2375.777547,-0.025801046,0.076292311,-0.338186717,0.735222485,0.84807119
ENSG00000158234.8,FAIM,353.8593924,353.9713197,353.8137078,-0.038595447,0.114140219,-0.33814064,0.735257206,0.84807119
ENSG00000186446.7,ZNF501,95.86565622,96.05530844,95.78824714,0.047387979,0.14012204,0.338190758,0.73521944,0.84807119
ENSG00000271417.1,RP11-909M7.3,37.00556542,35.13794568,37.76785919,-0.068787801,0.203435597,-0.338130605,0.735264768,0.84807119
ENSG00000092841.14,MYL6,7725.824135,8499.362851,7410.094047,0.041121715,0.121634794,0.338075261,0.735306473,0.848084465
ENSG00000145354.5,CISD2,1384.570589,1511.026408,1332.955969,0.03619455,0.107088701,0.33798664,0.735373255,0.848091838
ENSG00000167523.9,SPATA33,339.6067896,341.5815055,338.8007831,-0.038440778,0.113725184,-0.338014653,0.735352146,0.848091838
ENSG00000123119.7,NECAB1,9205.97609,9937.72113,8907.304645,0.060237972,0.178383413,0.337688191,0.735598175,0.848270106
ENSG00000228300.9,C19orf24,476.8380875,476.1297904,477.1271884,-0.052423857,0.155221761,-0.337735227,0.735562726,0.848270106
ENSG00000231956.1,HNRNPA1P9,2.858505537,2.924082211,2.831739548,0.135566879,0.40148775,0.337661309,0.735618435,0.848270106
ENSG00000226649.1,AC019118.4,1.149695733,1.189458118,1.133466188,0.157456517,0.466395863,0.33760273,0.735662584,0.84828619
ENSG00000256682.1,TAS2R12,0.890615403,1.041136956,0.829178035,0.162809014,0.482319835,0.337554051,0.735699273,0.848293669
ENSG00000268081.1,RP11-678G14.2,6.866842148,6.196185006,7.140579758,-0.097386342,0.288585932,-0.337460461,0.735769813,0.848340178
ENSG00000166165.8,CKB,36373.79308,36743.58706,36222.85676,-0.041744424,0.123716546,-0.337419893,0.735800391,0.848340609
ENSG00000203804.3,C1orf138,1.134944372,1.040878872,1.173338454,-0.150808959,0.447755467,-0.336810982,0.736259394,0.848834972
ENSG00000124103.8,FAM209A,2.284296014,2.528064201,2.184798795,-0.141305717,0.41967955,-0.336699076,0.73634376,0.848897393
ENSG00000233825.1,RP11-135A24.4,0.804321846,0.644352424,0.869615488,-0.157347973,0.467501106,-0.336572409,0.736439258,0.848950415
ENSG00000267532.1,MIR497HG,128.8871773,134.782594,126.4808848,-0.05578466,0.165770309,-0.336517802,0.73648043,0.848950415
ENSG00000267731.1,RP11-147L13.8,67.06173566,60.27283599,69.83271512,-0.065415177,0.194372763,-0.336544977,0.736459941,0.848950415
ENSG00000141428.12,C18orf21,365.1602297,394.7686729,353.0751508,-0.034722938,0.103221603,-0.33639216,0.736575161,0.849024769
ENSG00000151131.5,C12orf45,118.8373136,123.7781333,116.8206526,-0.04479508,0.133206277,-0.336283551,0.736657053,0.849074839
ENSG00000235180.1,LINC00601,12.35282626,10.60813883,13.06494358,0.111369023,0.331244183,0.336214274,0.73670929,0.849074839
ENSG00000260585.1,RP13-192B19.2,4.985194216,5.403504655,4.814455261,-0.112748459,0.335342117,-0.336219203,0.736705573,0.849074839
ENSG00000115425.9,PECR,146.2156289,143.1007314,147.4870157,-0.036033098,0.10720106,-0.336126319,0.736775612,0.849116434
ENSG00000141447.12,OSBPL1A,8195.543566,8447.779686,8092.590047,-0.042738676,0.127169103,-0.336077518,0.736812412,0.849124003
ENSG00000169021.4,UQCRFS1,2631.444323,2773.810206,2573.3358,-0.044500552,0.132492871,-0.335871295,0.736967924,0.849268374
ENSG00000231105.1,RP5-1071N3.1,2.255742459,2.379168203,2.205364604,0.128563593,0.383109425,0.3355793,0.737188136,0.849452438
ENSG00000262118.1,RP11-433P17.3,3.317560931,2.8748651,3.498253107,-0.128974914,0.38433044,-0.335583394,0.737185048,0.849452438
ENSG00000222301.1,RNY5P8,8.43087521,7.087076459,8.979364497,-0.102880737,0.306618023,-0.335533888,0.737222386,0.849457054
ENSG00000225889.2,AC074289.1,158.0460139,147.7694942,162.2405118,-0.073161076,0.218077783,-0.335481565,0.737261849,0.849467677
ENSG00000247775.2,RP11-67M1.1,6.262595661,6.147068293,6.309749689,0.108275951,0.322789567,0.335438198,0.737294557,0.849470516
ENSG00000151689.8,INPP1,1467.619116,1402.977768,1494.003339,-0.049123178,0.146486065,-0.33534369,0.73736584,0.849508537
ENSG00000161132.6,XXbac-B444P24.10,25.530735,24.13970635,26.0985018,-0.069135757,0.206181985,-0.335314245,0.737388049,0.849508537
ENSG00000143318.8,CASQ1,496.825738,500.0643753,495.5038453,-0.060944019,0.181840469,-0.335151022,0.737511166,0.849615526
ENSG00000239322.1,AC007040.7,8.849517984,9.318028447,8.658289224,0.087908116,0.262441903,0.334962194,0.737653605,0.849744763
ENSG00000225156.2,AC012354.6,3.921943241,3.123428935,4.247867447,0.147598297,0.440778212,0.334858423,0.737731886,0.849765235
ENSG00000236432.2,AC097662.2,42.75064882,40.89200986,43.50927697,0.048896235,0.146016559,0.334867743,0.737724856,0.849765235
ENSG00000164077.9,MON1A,752.0072162,753.5729219,751.3681527,-0.03549951,0.106037374,-0.334783,0.737788785,0.849787313
ENSG00000225756.1,DBH-AS1,125.1268714,111.7274879,130.5960075,-0.062910788,0.187932071,-0.334752805,0.737811565,0.849787313
ENSG00000068079.3,IFI35,211.3744092,213.3575688,210.5649563,0.061069839,0.182549689,0.33453817,0.737973493,0.849938963
ENSG00000229036.2,RP1-20N2.6,45.63298196,42.37830776,46.9614204,-0.066290363,0.198211922,-0.334441857,0.738046158,0.849987799
ENSG00000132702.7,HAPLN2,3080.67084,2512.890936,3312.41774,-0.088234637,0.263942435,-0.334295004,0.73815696,0.850079983
ENSG00000197416.4,FABP12,0.90498918,0.991256781,0.869777914,0.159265794,0.476484074,0.334252083,0.738189345,0.850079983
ENSG00000201916.1,Y_RNA,0.718498982,0.694131767,0.728444784,-0.157014486,0.469800226,-0.334215433,0.738216999,0.850079983
ENSG00000226948.1,RPS4XP2,1.479890635,1.487155979,1.476925189,0.155507916,0.465430101,0.334116584,0.738291586,0.850096166
ENSG00000246790.2,RP11-730K11.1,1.321101791,1.387767124,1.293891451,-0.147258114,0.440700956,-0.334145212,0.738269985,0.850096166
ENSG00000160049.7,DFFA,1274.58763,1249.97179,1284.634911,0.028039876,0.084035728,0.333666125,0.738631514,0.850452707
ENSG00000106635.3,BCL7B,1806.199749,1889.032413,1772.390498,-0.028381501,0.085109635,-0.333469896,0.738779609,0.850483765
ENSG00000125787.7,GNRH2,10.24236718,8.822229966,10.82201502,0.106038862,0.317959424,0.333498094,0.738758328,0.850483765
ENSG00000240991.3,RPL23AP67,1.034459133,0.991476876,1.052002911,-0.156795954,0.470080603,-0.33355121,0.73871824,0.850483765
ENSG00000269387.1,RP11-298J23.8,34.72927045,34.80319382,34.69909765,0.092106924,0.276169247,0.333516222,0.738744647,0.850483765
ENSG00000183439.5,TRIM61,7.713120254,7.483210818,7.806960841,0.103742371,0.311190931,0.333372091,0.738853427,0.850533883
ENSG00000204775.4,KM-PA-2,4.712052095,3.320945983,5.279850508,-0.145607116,0.436852753,-0.33330937,0.738900767,0.850553519
ENSG00000179029.10,TMEM107,334.3726859,325.8050607,337.8696758,0.032831275,0.098537164,0.333186722,0.73899334,0.850625218
ENSG00000157856.6,DRC1,96.19725837,89.87706923,98.77692741,-0.073257364,0.220109769,-0.332821957,0.739268683,0.850897863
ENSG00000168255.13,POLR2J3,138.9669226,130.4075343,142.4605505,-0.055904491,0.167985948,-0.332792666,0.739290794,0.850897863
ENSG00000183479.8,TREX2,22.24205589,22.9044173,21.9717043,0.07929309,0.238371834,0.332644545,0.739402615,0.850991691
ENSG00000161103.6,AC008103.5,109.2753434,110.447798,108.7967905,-0.084264894,0.253542626,-0.332350008,0.739624983,0.851124891
ENSG00000171566.7,PLRG1,1636.521159,1667.255892,1623.97637,-0.025809935,0.077639817,-0.332431687,0.739563315,0.851124891
ENSG00000232176.1,RP11-146N23.1,5.057452843,4.610513008,5.239877266,-0.098425607,0.296173965,-0.332323629,0.739644899,0.851124891
ENSG00000235494.1,RP11-498P14.4,1.379128065,1.288686552,1.416042969,-0.143852594,0.432964357,-0.33225043,0.739700167,0.851124891
ENSG00000251211.1,RP11-889L3.4,0.747120364,0.59488002,0.80925928,-0.156272022,0.470264041,-0.332306977,0.739657472,0.851124891
ENSG00000258586.1,RP5-1021I20.2,1.895434015,1.238954711,2.163384751,-0.159388356,0.47967881,-0.33228142,0.739676768,0.851124891
ENSG00000104823.4,ECH1,1869.997484,1881.600835,1865.261422,0.036593173,0.110168102,0.332157605,0.739770254,0.851170666
ENSG00000267581.1,CTC-559E9.4,4.510634006,4.262364917,4.611968328,0.10930993,0.32924769,0.331999079,0.739889954,0.851273519
ENSG00000146013.6,GFRA3,3.34652493,3.816625766,3.154647037,0.142249706,0.428731558,0.331792012,0.740046316,0.851394456
ENSG00000203886.4,CYP17A1-AS1,4.797713108,4.16370687,5.056491165,-0.105059713,0.316655135,-0.331779596,0.740055693,0.851394456
ENSG00000231808.1,RP11-143M1.4,3.649266558,3.469153692,3.722782014,-0.123066614,0.371001765,-0.331714363,0.740104954,0.851416254
ENSG00000221826.5,PSG3,1.378868553,0.991175878,1.537110461,-0.154159997,0.464845505,-0.33163706,0.740163332,0.851448538
ENSG00000223963.2,PRKRIRP8,11.08825855,11.14994909,11.06307874,0.093509973,0.282176935,0.331387727,0.740351634,0.851630271
ENSG00000215277.4,C14orf164,21.3601483,19.43025685,22.1478591,0.063927288,0.19293239,0.331345543,0.740383494,0.851632041
ENSG00000164100.7,NDST3,648.9916743,672.6192442,639.3477682,-0.061756081,0.18646696,-0.331190476,0.740500613,0.851731878
ENSG00000137965.6,IFI44,405.8118416,412.0466864,403.2670069,0.063497784,0.191816615,0.331033804,0.740618952,0.851833108
ENSG00000174749.4,C4orf32,157.9694359,161.1326536,156.6783267,0.060321797,0.182298374,0.33089597,0.740723066,0.85191797
ENSG00000141448.4,GATA6,5.618269335,5.89907,5.503656818,-0.146761552,0.443957945,-0.330575347,0.74096527,0.852161639
ENSG00000129255.10,MPDU1,965.0721341,1010.485111,946.5362253,0.029767862,0.090145261,0.330221045,0.741232946,0.852434581
ENSG00000145934.11,TENM2,1431.514372,1499.32912,1403.834883,-0.061640376,0.186689942,-0.330175131,0.741267636,0.852439572
ENSG00000258443.1,RP3-414A15.11,7.815175402,7.831104059,7.80867391,0.07746562,0.234700257,0.330061931,0.741353168,0.852503026
ENSG00000205809.5,KLRC2,39.47681638,38.76160409,39.76873976,-0.108988039,0.330267506,-0.329999279,0.741400507,0.85252256
ENSG00000189433.5,GJB4,1.365076014,1.338835292,1.375786513,0.144468258,0.437939578,0.329881712,0.741489343,0.852589805
ENSG00000226987.1,RP11-544A12.5,1.723955477,1.337997297,1.881489428,-0.138765317,0.420767045,-0.329791315,0.74155765,0.852633442
ENSG00000234206.1,RP1-67A8.3,2.570752785,2.131279204,2.750129757,-0.124219152,0.376719804,-0.329738841,0.741597302,0.852644129
ENSG00000170515.9,PA2G4,2509.432737,2647.258137,2453.177472,0.02184632,0.066282917,0.329592011,0.74170826,0.852736795
ENSG00000175581.9,MRPL48,747.4869,773.1939802,736.9942142,-0.041658333,0.126457779,-0.329424833,0.7418346,0.852847138
ENSG00000165533.14,TTC8,769.5690794,775.1221016,767.3025397,-0.04143545,0.125841705,-0.329266438,0.74195431,0.852934699
ENSG00000254469.3,RP11-849H4.2,31.559202,32.81414382,31.04698084,-0.050877949,0.154529759,-0.329243694,0.741971499,0.852934699
ENSG00000136448.7,NMT1,4470.80695,4447.908642,4480.153199,0.028119147,0.085426893,0.329160361,0.742034482,0.852937282
ENSG00000251582.1,NA,16.43323722,15.91042128,16.64663149,0.067587827,0.205323152,0.329177819,0.742021287,0.852937282
ENSG00000134996.11,OSTF1,1412.516556,1444.421321,1399.494203,-0.037492122,0.11393203,-0.329074464,0.742099405,0.852977
ENSG00000103264.11,FBXO31,2413.875295,2376.962578,2428.941711,-0.044848791,0.136436086,-0.328716486,0.742369992,0.853245652
ENSG00000165646.7,SLC18A2,473.4062566,482.2870088,469.7814598,0.042611949,0.129643781,0.32868487,0.742393892,0.853245652
ENSG00000232645.1,RP3-322G13.5,19.49222209,18.29217687,19.98203646,-0.07032889,0.21404572,-0.328569477,0.742481122,0.85331099
ENSG00000117153.11,KLHL12,1608.776466,1672.114289,1582.924293,0.023649011,0.071992772,0.328491466,0.742540095,0.853343849
ENSG00000123545.5,NDUFAF4,1536.425752,1557.431223,1527.852091,-0.04280095,0.130389665,-0.328254162,0.742719499,0.853480181
ENSG00000260871.1,CTD-2373J6.1,32.33497334,36.58202663,30.6014822,0.071006297,0.216311497,0.32825947,0.742715486,0.853480181
ENSG00000260657.1,RP11-315D16.4,5.1139137,4.113377516,5.522295816,-0.119370812,0.363756056,-0.328161717,0.742789392,0.853525576
ENSG00000008256.11,CYTH3,1821.402094,1857.704175,1806.584918,-0.032059578,0.097771078,-0.327904519,0.742983857,0.853574427
ENSG00000132603.9,NIP7,312.7031063,324.9424683,307.7074484,0.029064094,0.088633257,0.327914088,0.742976622,0.853574427
ENSG00000178927.11,C17orf62,1368.979643,1209.097399,1434.237702,-0.0392686,0.119710566,-0.328029525,0.742889339,0.853574427
ENSG00000185324.17,CDK10,2401.478402,2370.343633,2414.186471,0.040882702,0.124668841,0.327930393,0.742964293,0.853574427
ENSG00000249693.2,THEGL,1.767038259,1.88351527,1.719496621,-0.145441759,0.443546306,-0.327906594,0.742982288,0.853574427
ENSG00000203697.7,CAPN8,21.96924005,19.03587652,23.16653129,-0.078725404,0.240218603,-0.327724012,0.743120346,0.853681561
ENSG00000253878.1,RP11-347C18.3,6.564549893,5.750158331,6.896954612,-0.116621533,0.355879982,-0.327699054,0.743139218,0.853681561
ENSG00000261549.2,RP11-320A16.1,2.427926952,2.577107848,2.367036791,-0.134091256,0.409238261,-0.327660605,0.743168293,0.853681561
ENSG00000122194.13,PLG,14.64001676,14.67360218,14.62630843,-0.092638412,0.282803724,-0.327571399,0.74323575,0.853724134
ENSG00000221947.3,XKR9,54.55906127,51.34842446,55.86952527,-0.076551217,0.23377287,-0.327459796,0.743320146,0.853751245
ENSG00000229376.3,CICP3,3.805660635,2.824759767,4.206028337,-0.132338423,0.404096031,-0.32749251,0.743295407,0.853751245
ENSG00000230457.3,PA2G4P4,0.948250335,1.040715584,0.910509418,0.152932532,0.467178654,0.327353425,0.743400589,0.853808724
ENSG00000259295.2,CSPG4P12,29.00555879,29.49085513,28.80747865,-0.070979598,0.21686056,-0.32730524,0.74343703,0.853815663
ENSG00000259420.1,RP11-307C19.2,7.67202699,7.039670307,7.930131758,-0.08309885,0.253989492,-0.327174363,0.74353601,0.853894423
ENSG00000196152.6,ZNF79,86.90761411,82.22773811,88.81776758,-0.042476859,0.129930331,-0.326920269,0.74372819,0.854045287
ENSG00000225670.2,CTA-134P22.2,72.25931819,59.86921057,77.31650497,-0.078323726,0.239555434,-0.326954495,0.743702303,0.854045287
ENSG00000042813.3,ZPBP,1.953051078,1.982609545,1.940986397,-0.137611891,0.421181005,-0.326728626,0.743873147,0.854153849
ENSG00000114956.15,DGUOK,1010.292909,1061.04634,989.5772234,-0.032901034,0.100714984,-0.326674667,0.743913963,0.854153849
ENSG00000183324.6,C15orf60,0.89081624,0.842393908,0.910580457,0.152241917,0.465982071,0.326711963,0.743885751,0.854153849
ENSG00000220575.3,AC093726.4,487.3725234,493.4959264,484.8731753,-0.066853513,0.204710951,-0.326575166,0.743989229,0.85420535
ENSG00000134504.8,KCTD1,2505.295035,2733.680309,2412.076556,0.041336261,0.126703911,0.326242973,0.744240531,0.854458951
ENSG00000183604.10,RP11-347C12.2,24.99272046,23.29581915,25.68533325,-0.076985268,0.236012196,-0.326191907,0.744279164,0.854468378
ENSG00000152527.9,PLEKHH2,407.5571154,376.1579037,420.3731201,-0.055138167,0.169096473,-0.326075205,0.744367457,0.854534814
ENSG00000142327.6,RNPEPL1,1068.902276,983.8940208,1103.599524,-0.042513536,0.130463731,-0.32586479,0.744526656,0.854577859
ENSG00000163697.12,APBB2,2215.109434,2181.016965,2229.024728,-0.047303888,0.145160032,-0.325874053,0.744519648,0.854577859
ENSG00000176986.10,SEC24C,2738.61886,2666.011799,2768.254395,0.026232967,0.080500327,0.325874042,0.744519656,0.854577859
